BPDL,2015-09-12,05:00,2.3204593676717162
BRSK,2015-09-12,05:00,2.329409741918871
BUZD,2015-09-12,05:00,2.293818717895515
BYDG,2015-09-12,05:00,2.337122458855603
CCHN,2015-09-12,05:00,2.3259946544930075
CFRM,2015-09-12,05:00,2.274369986782115
CHEL,2015-09-12,05:00,2.310319227014801
CHNO,2015-09-12,05:00,2.3386503878938707
CHOJ,2015-09-12,05:00,2.3139196817657206
CLIB,2015-09-12,05:00,2.2641684383200857
CPAR,2015-09-12,05:00,2.301980705222832
DRES,2015-09-12,05:00,2.3161365293488143
DRWP,2015-09-12,05:00,2.3276920068729994
DZIA,2015-09-12,05:00,2.311187291223429
ELBL,2015-09-12,05:00,2.3502281621015917
GANP,2015-09-12,05:00,2.1902088546464356
GDAN,2015-09-12,05:00,2.347992253659747
GIZY,2015-09-12,05:00,2.335187209433015
GLOG,2015-09-12,05:00,2.3348777274976737
GNIE,2015-09-12,05:00,2.3225735402298078
GOLE,2015-09-12,05:00,2.340524867633214
